MD(ft);TVD(ft);DTEMP(F)
8651;7658.53297234604;388.7304
8651.5;7658.72572136567;388.7264
8652;7658.91843788391;388.7361
8652.5;7659.11112191656;388.7402
8653;7659.30377347946;388.754
8653.5;7659.49639258843;388.7586
8654;7659.6889792593;388.7592
8654.5;7659.88153350792;388.7568
8655;7660.07405535012;388.7704
8655.5;7660.26654480178;388.7723
8656;7660.45900187874;388.7752
8656.5;7660.65142659692;388.7946
8657;7660.84381897213;388.7947
8657.5;7661.03617902031;388.7986
8658;7661.22850675732;388.7976
8658.5;7661.42080219908;388.8074
8659;7661.61306536148;388.8229
8659.5;7661.80529626044;388.8246
8660;7661.9974949119;388.817
8660.5;7662.18966133175;388.843
8661;7662.38179553597;388.8378
8661.5;7662.57389754047;388.8492
8662;7662.76596736121;388.8459
8662.5;7662.95800501416;388.8487
8663;7663.15001051526;388.8544
8663.5;7663.3419838805;388.8631
8664;7663.53392512585;388.8562
8664.5;7663.72583426731;388.8695
8665;7663.91771132085;388.8734
8665.5;7664.1095563025;388.8748
8666;7664.30136922824;388.8993
8666.5;7664.4931501141;388.8993
8667;7664.6848989761;388.9089
8667.5;7664.87661583028;388.9056
8668;7665.06830069265;388.9217
8668.5;7665.25995357928;388.9128
8669;7665.45157450621;388.9251
8669.5;7665.64316348949;388.9404
8670;7665.83472054521;388.9372
8670.5;7666.02624568942;388.9475
8671;7666.21773893821;388.9366
8671.5;7666.40920030766;388.9463
8672;7666.60062981387;388.963
8672.5;7666.79202747295;388.9745
8673;7666.983393301;388.9567
8673.5;7667.17472731414;388.9745
8674;7667.36602952848;388.9679
8674.5;7667.55729996017;388.9923
8675;7667.74853862534;388.9837
8675.5;7667.93974554013;388.9728
8676;7668.13092072069;388.9952
8676.5;7668.3220641832;389.0008
8677;7668.51317594381;389.0021
8677.5;7668.7042560187;389.0159
8678;7668.89530442403;389.0107
8678.5;7669.08632117603;389.0124
8679;7669.27730629086;389.0126
8679.5;7669.46825978474;389.0164
8680;7669.65918167388;389.0366
8680.5;7669.8500719745;389.0487
8681;7670.04093070282;389.0446
8681.5;7670.23175787505;389.0533
8682;7670.42255350747;389.0647
8682.5;7670.6133176163;389.0699
8683;7670.80405021781;389.0841
8683.5;7670.99475132825;389.0969
8684;7671.18542096388;389.1124
8684.5;7671.37605914099;389.1302
8685;7671.56666587587;389.1474
8685.5;7671.75724118479;389.1885
8686;7671.94778508405;389.2054
8686.5;7672.13829758997;389.2359
8687;7672.32877871886;389.2437
8687.5;7672.51922848702;389.2824
8688;7672.70964691079;389.2949
8688.5;7672.90003400651;389.3249
8689;7673.0903897905;389.3272
8689.5;7673.28071427913;389.3644
8690;7673.47100748875;389.3967
8690.5;7673.66126943571;389.4012
8691;7673.8515001364;389.4225
8691.5;7674.04169960718;389.4375
8692;7674.23186786444;389.4531
8692.5;7674.42200492457;389.4645
8693;7674.61211080399;389.4702
8693.5;7674.80218551907;389.4938
8694;7674.99222908624;389.4875
8694.5;7675.18224152193;389.4915
8695;7675.37222284257;389.4951
8695.5;7675.56217306457;389.4909
8696;7675.75209220439;389.4951
8696.5;7675.94198027849;389.5156
8697;7676.13183730331;389.5121
8697.5;7676.32166329533;389.518
8698;7676.511458271;389.5294
8698.5;7676.70122224681;389.5351
8699;7676.89095523925;389.5409
8699.5;7677.08065726482;389.5541
8700;7677.27032834;389.5614
8700.5;7677.45996848132;389.5857
8701;7677.64957770528;389.5949
8701.5;7677.83915602842;389.6073
8702;7678.02870346725;389.6374
8702.5;7678.21822003832;389.6316
8703;7678.40770575816;389.6428
8703.5;7678.59716064334;389.6569
8704;7678.78658471042;389.6605
8704.5;7678.97597797595;389.6627
8705;7679.16534045651;389.6822
8705.5;7679.35467216869;389.6782
8706;7679.54397312908;389.6765
8706.5;7679.73324335425;389.6763
8707;7679.92248286083;389.6873
8707.5;7680.11169166541;389.6769
8708;7680.30086978464;389.6919
8708.5;7680.49001723511;389.6885
8709;7680.67913403346;389.6861
8709.5;7680.86822019635;389.6862
8710;7681.0572757404;389.6815
8710.5;7681.24630068228;389.6713
8711;7681.43529503865;389.6649
8711.5;7681.62425882616;389.6756
8712;7681.81319206152;389.6782
8712.5;7682.00209476139;389.6678
8713;7682.19096694247;389.6723
8713.5;7682.37980862145;389.6695
8714;7682.56861981504;389.6782
8714.5;7682.75740053996;389.6885
8715;7682.94615081291;389.677
8715.5;7683.13487065063;389.6769
8716;7683.32356006986;389.6776
8716.5;7683.51221908734;389.6873
8717;7683.7008477198;389.696
8717.5;7683.88944598402;389.7011
8718;7684.07801389676;389.7017
8718.5;7684.26655147477;389.7065
8719;7684.45505873486;389.7063
8719.5;7684.64353569379;389.7295
8720;7684.83198236836;389.7029
8720.5;7685.02039877538;389.7327
8721;7685.20878493165;389.7334
8721.5;7685.39714085399;389.7316
8722;7685.58546655922;389.7298
8722.5;7685.77376206416;389.7295
8723;7685.96202738566;389.7293
8723.5;7686.15026254055;389.7386
8724;7686.33846754571;389.7253
8724.5;7686.52664241797;389.735
8725;7686.71478717421;389.7439
8725.5;7686.90290183129;389.7258
8726;7687.09098640611;389.7356
8726.5;7687.27904091555;389.7281
8727;7687.4670653765;389.7304
8727.5;7687.65505980588;389.7242
8728;7687.84302422058;389.7362
8728.5;7688.03095863753;389.7419
8729;7688.21886307364;389.7347
8729.5;7688.40673754587;389.7361
8730;7688.59458207114;389.7281
8730.5;7688.7823966664;389.735
8731;7688.97018134861;389.7276
8731.5;7689.15793613471;389.7255
8732;7689.3456610417;389.7511
8732.5;7689.53335608655;389.7287
8733;7689.72102128623;389.7327
8733.5;7689.90865665773;389.7264
8734;7690.09626221806;389.7368
8734.5;7690.28383798421;389.7413
8735;7690.47138397322;389.7477
8735.5;7690.6589002021;389.7485
8736;7690.84638668787;389.7505
8736.5;7691.03384344757;389.7603
8737;7691.22127049823;389.7524
8737.5;7691.40866785692;389.7712
8738;7691.59603554068;389.7649
8738.5;7691.7833735666;389.777
8739;7691.97068195172;389.7754
8739.5;7692.15796071315;389.7741
8740;7692.34520986795;389.7758
8740.5;7692.53242943323;389.7951
8741;7692.71961942609;389.7924
8741.5;7692.90677986364;389.804
8742;7693.09391076298;389.7951
8742.5;7693.28101214126;389.8172
8743;7693.46808401559;389.82
8743.5;7693.65512640312;389.812
8744;7693.84213932098;389.8177
8744.5;7694.02912278634;389.8207
8745;7694.21607681636;389.8212
8745.5;7694.4030014282;389.8332
8746;7694.58989663904;389.8378
8746.5;7694.77676246606;389.847
8747;7694.96359892645;389.8391
8747.5;7695.1504060374;389.8476
8748;7695.33718381614;389.8419
8748.5;7695.52393227985;389.8483
8749;7695.71065144576;389.8568
8749.5;7695.89734133112;389.8689
8750;7696.08400195313;389.8693
8750.5;7696.27063332905;389.8671
8751;7696.45723547613;389.8759
8751.5;7696.64380841162;389.8717
8752;7696.83035215278;389.8769
8752.5;7697.01686671689;389.8798
8753;7697.20335212123;389.8903
8753.5;7697.38980838308;389.8901
8754;7697.57623551974;389.8778
8754.5;7697.7626335485;389.8993
8755;7697.94900248667;389.9154
8755.5;7698.13534235158;389.9087
8756;7698.32165316053;389.9137
8756.5;7698.50793493088;389.9382
8757;7698.69418767994;389.9263
8757.5;7698.88041142506;389.9315
8758;7699.0666061836;389.9481
8758.5;7699.25277197292;389.9487
8759;7699.43890881039;389.9528
8759.5;7699.62501671337;389.9677
8760;7699.81109569926;389.9918
8760.5;7699.99714578544;389.9861
8761;7700.1831669893;390.0067
8761.5;7700.36915932825;390.0176
8762;7700.55512281972;390.0203
8762.5;7700.7410574811;390.051
8763;7700.92696332984;390.0424
8763.5;7701.11284038335;390.0577
8764;7701.2986886591;390.0625
8764.5;7701.48450817452;390.078
8765;7701.67029894706;390.0918
8765.5;7701.8560609942;390.1078
8766;7702.0417943334;390.1076
8766.5;7702.22749898215;390.1188
8767;7702.41317495793;390.1078
8767.5;7702.59882227822;390.1247
8768;7702.78444096054;390.1354
8768.5;7702.97003102239;390.1366
8769;7703.15559248129;390.1654
8769.5;7703.34112535476;390.1567
8770;7703.52662966032;390.1811
8770.5;7703.71210541551;390.1825
8771;7703.89755263791;390.1759
8771.5;7704.08297134502;390.1819
8772;7704.26836155443;390.1986
8772.5;7704.4537232837;390.1936
8773;7704.63905655042;390.1814
8773.5;7704.82436137214;390.1866
8774;7705.00963776648;390.1903
8774.5;7705.19488575103;390.2072
8775;7705.38010534338;390.2225
8775.5;7705.56529656116;390.2078
8776;7705.75045942198;390.2067
8776.5;7705.93559394348;390.2238
8777;7706.12070014326;390.217
8777.5;7706.305778039;390.235
8778;7706.49082764833;390.2176
8778.5;7706.67584898892;390.2279
8779;7706.86084207841;390.2225
8779.5;7707.0458069345;390.2544
8780;7707.23074357484;390.2314
8780.5;7707.41565201714;390.2369
8781;7707.60053227909;390.2561
8781.5;7707.78538437839;390.2549
8782;7707.97020833273;390.2678
8782.5;7708.15500415986;390.2549
8783;7708.33977187747;390.2687
8783.5;7708.52451150331;390.2691
8784;7708.70922305512;390.275
8784.5;7708.89390655064;390.2764
8785;7709.07856200762;390.2871
8785.5;7709.26318944383;390.3015
8786;7709.44778887703;390.3026
8786.5;7709.632360325;390.3106
8787;7709.81690380552;390.3095
8787.5;7710.00141933639;390.3282
8788;7710.1859069354;390.3319
8788.5;7710.37036662034;390.3354
8789;7710.55479840906;390.3388
8789.5;7710.73920231936;390.3313
8790;7710.92357836906;390.3571
8790.5;7711.107926576;390.3606
8791;7711.29224695804;390.3652
8791.5;7711.476539533;390.3879
8792;7711.66080431877;390.3687
8792.5;7711.84504133319;390.3755
8793;7712.02925059415;390.3807
8793.5;7712.21343211952;390.402
8794;7712.39758592719;390.4129
8794.5;7712.58171203506;390.4238
8795;7712.76581046102;390.4175
8795.5;7712.949881223;390.4293
8796;7713.13392433889;390.4543
8796.5;7713.31793982665;390.4594
8797;7713.50192770417;390.4746
8797.5;7713.68588798944;390.5071
8798;7713.86982070037;390.518
8798.5;7714.05372585493;390.5515
8799;7714.23760347107;390.5709
8799.5;7714.42145356677;390.5922
8800;7714.60527616;390.627
8800.5;7714.78907126877;390.6289
8801;7714.97283891104;390.6496
8801.5;7715.15657910482;390.6709
8802;7715.34029186812;390.686
8802.5;7715.52397721896;390.691
8803;7715.70763517536;390.7128
8803.5;7715.89126575534;390.7103
8804;7716.07486897695;390.7254
8804.5;7716.25844485823;390.7266
8805;7716.44199341722;390.732
8805.5;7716.625514672;390.7283
8806;7716.80900864063;390.7372
8806.5;7716.99247534118;390.7444
8807;7717.17591479173;390.7364
8807.5;7717.35932701038;390.7497
8808;7717.54271201522;390.7421
8808.5;7717.72606982436;390.7599
8809;7717.9094004559;390.7603
8809.5;7718.09270392797;390.7702
8810;7718.27598025871;390.7852
8810.5;7718.45922946623;390.7721
8811;7718.64245156868;390.7754
8811.5;7718.82564658421;390.7858
8812;7719.008814531;390.7996
8812.5;7719.19195542717;390.7938
8813;7719.37506929093;390.8013
8813.5;7719.55815614045;390.8134
8814;7719.74121599389;390.8133
8814.5;7719.92424886949;390.8233
8815;7720.10725478542;390.8283
8815.5;7720.29023375991;390.8352
8816;7720.47318581115;390.8358
8816.5;7720.6561109574;390.8438
8817;7720.83900921686;390.8495
8817.5;7721.02188060779;390.8535
8818;7721.20472514843;390.8628
8818.5;7721.38754285704;390.8788
8819;7721.57033375188;390.8916
8819.5;7721.75309785122;390.8852
8820;7721.93583517332;390.8876
8820.5;7722.11854573649;390.8932
8821;7722.30122955902;390.9145
8821.5;7722.48388665919;390.9257
8822;7722.66651705533;390.9133
8822.5;7722.84912076575;390.911
8823;7723.03169780876;390.9382
8823.5;7723.2142482027;390.9334
8824;7723.39677196591;390.9225
8824.5;7723.57926911673;390.931
8825;7723.7617396735;390.9426
8825.5;7723.9441836546;390.9214
8826;7724.12660107839;390.9159
8826.5;7724.30899196326;390.9168
8827;7724.49135632757;390.9224
8827.5;7724.67369418972;390.9219
8828;7724.85600556811;390.9168
8828.5;7725.03829048114;390.8949
8829;7725.22054894722;390.911
8829.5;7725.40278098479;390.9139
8830;7725.58498661225;390.9146
8830.5;7725.76716584806;390.9001
8831;7725.94931871065;390.8961
8831.5;7726.13144521847;390.9008
8832;7726.31354538997;390.9105
8832.5;7726.49561924364;390.9162
8833;7726.67766679795;390.8949
8833.5;7726.85968807136;390.899
8834;7727.04168308236;390.9093
8834.5;7727.22365184948;390.915
8835;7727.40559439119;390.9162
8835.5;7727.587510726;390.9303
8836;7727.76940087244;390.9432
8836.5;7727.95126484903;390.9317
8837;7728.13310267433;390.9395
8837.5;7728.31491436684;390.9438
8838;7728.49669994513;390.9489
8838.5;7728.67845942776;390.9579
8839;7728.86019283328;390.9806
8839.5;7729.04190018027;391.0018
8840;7729.22358148732;390.994
8840.5;7729.40523677299;391.0006
8841;7729.5868660559;391.0085
8841.5;7729.76846935463;391.015
8842;7729.95004668781;391.0328
8842.5;7730.13159807404;391.036
8843;7730.31312353195;391.042
8843.5;7730.49462308017;391.0483
8844;7730.67609673736;391.0479
8844.5;7730.85754452215;391.0782
8845;7731.03896645317;391.0966
8845.5;7731.22036254911;391.0826
8846;7731.40173282865;391.0932
8846.5;7731.58307731045;391.1109
8847;7731.76439601319;391.1047
8847.5;7731.94568895558;391.1357
8848;7732.12695615631;391.1332
8848.5;7732.30819763408;391.1449
8849;7732.48941340761;391.1432
8849.5;7732.67060349563;391.1575
8850;7732.85176791688;391.1719
8850.5;7733.03290669007;391.1897
8851;7733.21401983397;391.2
8851.5;7733.39510736732;391.2092
8852;7733.57616930888;391.2206
8852.5;7733.75720567742;391.2339
8853;7733.93821649173;391.2448
8853.5;7734.11920177056;391.2606
8854;7734.30016153273;391.2782
8854.5;7734.48109579704;391.2828
8855;7734.66200458228;391.2875
8855.5;7734.84288790728;391.2839
8856;7735.02374579084;391.2987
8856.5;7735.2045782518;391.3115
8857;7735.38538530901;391.3195
8857.5;7735.56616698129;391.3171
8858;7735.74692328751;391.3414
8858.5;7735.92765424651;391.3511
8859;7736.10835987719;391.3565
8859.5;7736.2890401984;391.3575
8860;7736.46969522902;391.3741
8860.5;7736.65032498795;391.3814
8861;7736.83092949407;391.3942
8861.5;7737.01150876632;391.4207
8862;7737.19206282357;391.4156
8862.5;7737.37259168477;391.4184
8863;7737.55309536883;391.4353
8863.5;7737.73357389471;391.4529
8864;7737.91402728133;391.4497
8864.5;7738.09445554764;391.4597
8865;7738.27485871262;391.4655
8865.5;7738.45523679521;391.4714
8866;7738.6355898144;391.4689
8866.5;7738.81591778916;391.4856
8867;7738.9962207385;391.4872
8867.5;7739.17649868138;391.5
8868;7739.35675163683;391.5016
8868.5;7739.53697962386;391.5212
8869;7739.71718266149;391.5141
8869.5;7739.89736076873;391.5316
8870;7740.07751396463;391.5316
8870.5;7740.25764226823;391.5456
8871;7740.43774569857;391.5649
8871.5;7740.61782427472;391.5551
8872;7740.79787801574;391.566
8872.5;7740.9779069407;391.5609
8873;7741.15791106867;391.5821
8873.5;7741.33789041877;391.5916
8874;7741.51784501006;391.6057
8874.5;7741.69777486166;391.589
8875;7741.87767999268;391.6258
8875.5;7742.05756042224;391.6373
8876;7742.23741616945;391.6513
8876.5;7742.41724725346;391.6454
8877;7742.59705369341;391.6563
8877.5;7742.77683550844;391.6809
8878;7742.95659271771;391.6758
8878.5;7743.13632534039;391.6815
8879;7743.31603339565;391.694
8879.5;7743.49571690266;391.7178
8880;7743.67537588061;391.704
8880.5;7743.85501034869;391.7177
8881;7744.03462032612;391.7189
8881.5;7744.2142058321;391.7178
8882;7744.39376688584;391.7459
8882.5;7744.57330350658;391.743
8883;7744.75281571353;391.7485
8883.5;7744.93230352596;391.7568
8884;7745.1117669631;391.7833
8884.5;7745.2912060442;391.7807
8885;7745.47062078853;391.7999
8885.5;7745.65001121537;391.7999
8886;7745.82937734399;391.7971
8886.5;7746.00871919367;391.816
8887;7746.18803678371;391.8269
8887.5;7746.36733013342;391.83
8888;7746.54659926209;391.8304
8888.5;7746.72584418906;391.8551
8889;7746.90506493364;391.8549
8889.5;7747.08426151516;391.881
8890;7747.26343395297;391.8947
8890.5;7747.4425822664;391.9127
8891;7747.62170647483;391.9103
8891.5;7747.80080659762;391.9177
8892;7747.97988265411;391.941
8892.5;7748.1589346637;391.9315
8893;7748.33796264578;391.9449
8893.5;7748.51696661975;391.9517
8894;7748.69594660498;391.9522
8894.5;7748.87490262091;391.9613
8895;7749.05383468693;391.9637
8895.5;7749.23274282248;391.9901
8896;7749.411627047;391.9994
8896.5;7749.59048737991;392.0085
8897;7749.76932384067;392.0001
8897.5;7749.94813644873;392.0212
8898;7750.12692522356;392.0292
8898.5;7750.30569018461;392.0229
8899;7750.48443135138;392.0461
8899.5;7750.66314874335;392.0522
8900;7750.84184238001;392.0574
8900.5;7751.02051228085;392.0878
8901;7751.1991584654;392.0973
8901.5;7751.37778095316;392.1005
8902;7751.55637976366;392.1223
8902.5;7751.73495491643;392.1263
8903;7751.913506431;392.135
8903.5;7752.09203432694;392.1439
8904;7752.27053862379;392.1401
8904.5;7752.44901934111;392.147
8905;7752.62747649848;392.1577
8905.5;7752.80591011547;392.1649
8906;7752.98432021165;392.1786
8906.5;7753.16270680665;392.1853
8907;7753.34106992004;392.201
8907.5;7753.51940957144;392.2148
8908;7753.69772578047;392.2068
8908.5;7753.87601856674;392.2361
8909;7754.0542879499;392.249
8909.5;7754.23253394958;392.2401
8910;7754.41075658542;392.247
8910.5;7754.58895587708;392.2602
8911;7754.76713184423;392.2838
8911.5;7754.94528450652;392.2861
8912;7755.12341388365;392.3015
8912.5;7755.3015199953;392.3085
8913;7755.47960286114;392.3226
8913.5;7755.65766250091;392.3344
8914;7755.83569893429;392.3401
8914.5;7756.01371218101;392.3495
8915;7756.19170226078;392.3488
8915.5;7756.36966919334;392.3637
8916;7756.54761299844;392.3613
8916.5;7756.7255336958;392.3896
8917;7756.9034313052;392.3907
8917.5;7757.08130584639;392.4093
8918;7757.25915733915;392.4263
8918.5;7757.43698580325;392.4367
8919;7757.61479125848;392.4539
8919.5;7757.79257372461;392.4499
8920;7757.97033322148;392.462
8920.5;7758.14806976888;392.4854
8921;7758.32578338662;392.4838
8921.5;7758.50347409453;392.4712
8922;7758.68114191245;392.492
8922.5;7758.85878686021;392.5085
8923;7759.03640895765;392.5108
8923.5;7759.21400822464;392.5091
8924;7759.39158468104;392.5476
8924.5;7759.56913834672;392.5608
8925;7759.74666924155;392.5676
8925.5;7759.92417738543;392.5815
8926;7760.10166279823;392.5754
8926.5;7760.27912549987;392.5855
8927;7760.45656551026;392.6045
8927.5;7760.63398284932;392.6004
8928;7760.81137753697;392.6154
8928.5;7760.98874959312;392.6166
8929;7761.16609903774;392.6499
8929.5;7761.34342589077;392.6562
8930;7761.52073017216;392.6614
8930.5;7761.69801190187;392.6804
8931;7761.87527109989;392.6838
8931.5;7762.05250778618;392.6942
8932;7762.22972198074;392.7015
8932.5;7762.40691370355;392.7028
8933;7762.58408297462;392.7177
8933.5;7762.76122981395;392.7206
8934;7762.93835424157;392.7424
8934.5;7763.11545627751;392.735
8935;7763.29253594179;392.7429
8935.5;7763.46959325445;392.7758
8936;7763.64662823555;392.7731
8936.5;7763.82364090513;392.8039
8937;7764.00063128327;392.8057
8937.5;7764.17759939003;392.8001
8938;7764.3545452455;392.8206
8938.5;7764.53146886976;392.8217
8939;7764.7083702829;392.8244
8939.5;7764.88524950504;392.8534
8940;7765.06210655627;392.8369
8940.5;7765.23894145672;392.8516
8941;7765.41575422652;392.871
8941.5;7765.59254488579;392.8982
8942;7765.76931345469;392.9045
8942.5;7765.94605995334;392.9137
8943;7766.12278440192;392.9178
8943.5;7766.2994868206;392.9334
8944;7766.47616722953;392.9241
8944.5;7766.65282564891;392.9419
8945;7766.82946209892;392.9597
8945.5;7767.00607659976;392.9579
8946;7767.18266917163;392.9867
8946.5;7767.35923983473;392.982
8947;7767.5357886093;392.9867
8947.5;7767.71231551556;393.0168
8948;7767.88882057374;393.0315
8948.5;7768.06530380408;393.0338
8949;7768.24176522684;393.051
8949.5;7768.41820486227;393.0471
8950;7768.59462273062;393.0499
8950.5;7768.7710188522;393.0832
8951;7768.94739324728;393.0534
8951.5;7769.12374593613;393.0861
8952;7769.30007693907;393.0839
8952.5;7769.47638627638;393.1045
8953;7769.6526739684;393.1097
8953.5;7769.82894003543;393.1035
8954;7770.00518449781;393.1321
8954.5;7770.18140737586;393.1338
8955;7770.35760868994;393.1407
8955.5;7770.53378846039;393.1574
8956;7770.70994670758;393.1436
8956.5;7770.88608345187;393.1563
8957;7771.06219871363;393.1729
8957.5;7771.23829251325;393.1792
8958;7771.41436487113;393.1968
8958.5;7771.59041580764;393.2051
8959;7771.76644534321;393.2023
8959.5;7771.94245349825;393.227
8960;7772.11844029317;393.2344
8960.5;7772.29440574841;393.2379
8961;7772.47034988441;393.2612
8961.5;7772.64627272161;393.2695
8962;7772.82217428045;393.2896
8962.5;7772.9980545814;393.2809
8963;7773.17391364494;393.2936
8963.5;7773.34975149154;393.2931
8964;7773.52556814166;393.3091
8964.5;7773.70136361584;393.3322
8965;7773.87713793453;393.3304
8965.5;7774.05289111825;393.3408
8966;7774.22862318755;393.3683
8966.5;7774.4043341629;393.373
8967;7774.58002406488;393.369
8967.5;7774.75569291399;393.3896
8968;7774.9313407308;393.381
8968.5;7775.10696753585;393.3931
8969;7775.28257334971;393.4057
8969.5;7775.45815819295;393.4075
8970;7775.63372208613;393.4258
8970.5;7775.80926504987;393.4379
8971;7775.98478710474;393.442
8971.5;7776.16028827134;393.4506
8972;7776.33576857029;393.4638
8972.5;7776.51122802218;393.4997
8973;7776.68666664767;393.5034
8973.5;7776.86208446737;393.496
8974;7777.03748150193;393.5069
8974.5;7777.212857772;393.5149
8975;7777.38821329822;393.5141
8975.5;7777.56354810128;393.5339
8976;7777.73886220182;393.5448
8976.5;7777.91415562055;393.5489
8977;7778.08942837813;393.5569
8977.5;7778.26468049526;393.5799
8978;7778.43991199266;393.5787
8978.5;7778.61512289102;393.6133
8979;7778.79031321107;393.6265
8979.5;7778.96548297355;393.615
8980;7779.14063219917;393.6357
8980.5;7779.31576090868;393.6426
8981;7779.49086912282;393.6523
8981.5;7779.66595686236;393.646
8982;7779.84102414808;393.6744
8982.5;7780.01607100071;393.6914
8983;7780.19109744108;393.7
8983.5;7780.36610348994;393.7086
8984;7780.54108916811;393.7253
8984.5;7780.7160544964;393.7368
8985;7780.89099949559;393.7431
8985.5;7781.06592418653;393.7523
8986;7781.24082859003;393.7598
8986.5;7781.41571272694;393.7639
8987;7781.59057661809;393.7881
8987.5;7781.76542028435;393.7914
8988;7781.94024374656;393.7926
8988.5;7782.1150470256;393.8104
8989;7782.28983014235;393.834
8989.5;7782.46459311768;393.8501
8990;7782.63933597248;393.8553
8990.5;7782.81405872766;393.8656
8991;7782.98876140411;393.892
8991.5;7783.16344402277;393.8909
8992;7783.33810660453;393.888
8992.5;7783.51274917037;393.8899
8993;7783.68737174117;393.9167
8993.5;7783.8619743379;393.9219
8994;7784.03655698153;393.9451
8994.5;7784.211119693;393.9484
8995;7784.38566249328;393.9541
8995.5;7784.56018540337;393.9852
8996;7784.73468844423;393.9904
8996.5;7784.90917163686;394.0156
8997;7785.08363500227;394.0081
8997.5;7785.25807856147;394.0161
8998;7785.43250233545;394.0317
8998.5;7785.60690634526;394.0397
8999;7785.78129061193;394.0384
8999.5;7785.9556551565;394.0547
9000;7786.13000000001;394.0548
9000.5;7786.30432516352;394.0794
9001;7786.47863066809;394.0778
9001.5;7786.6529165348;394.11
9002;7786.82718278473;394.1106
9002.5;7787.00142943895;394.1352
9003;7787.17565651859;394.1534
9003.5;7787.34986404472;394.1731
9004;7787.52405203847;394.1708
9004.5;7787.69822052095;394.1836
9005;7787.87236951328;394.1829
9005.5;7788.04649903662;394.2002
9006;7788.22060911209;394.2026
9006.5;7788.39469976084;394.2122
9007;7788.56877100405;394.2289
9007.5;7788.74282286287;394.2361
9008;7788.91685535848;394.2387
9008.5;7789.09086851205;394.2506
9009;7789.26486234479;394.2703
9009.5;7789.43883687788;394.2848
9010;7789.61279213253;394.2821
9010.5;7789.78672812997;394.2973
9011;7789.96064489139;394.3176
9011.5;7790.13454243805;394.3064
9012;7790.30842079118;394.3174
9012.5;7790.48227997201;394.3242
9013;7790.65612000181;394.3221
9013.5;7790.82994090183;394.3432
9014;7791.00374269335;394.3505
9014.5;7791.17752539764;394.3594
9015;7791.35128903599;394.384
9015.5;7791.52503362968;394.3958
9016;7791.69875920002;394.4002
9016.5;7791.87246576833;394.405
9017;7792.0461533559;394.405
9017.5;7792.21982198408;394.4146
9018;7792.39347167419;394.4214
9018.5;7792.56710244756;394.4388
9019;7792.74071432556;394.4431
9019.5;7792.91430732953;394.4474
9020;7793.08788148084;394.4576
9020.5;7793.26143680087;394.4779
9021;7793.43497331098;394.4991
9021.5;7793.60849103257;394.499
9022;7793.78198998704;394.5207
9022.5;7793.95547019578;394.5204
9023;7794.12893168022;394.5456
9023.5;7794.30237446175;394.5486
9024;7794.47579856184;394.5489
9024.5;7794.64920400189;394.5561
9025;7794.82259080334;394.5652
9025.5;7794.99595898767;394.5877
9026;7795.16930857633;394.585
9026.5;7795.34263959076;394.6043
9027;7795.51595205246;394.6284
9027.5;7795.68924598292;394.6589
9028;7795.86252140362;394.6836
9028.5;7796.03577833605;394.6869
9029;7796.20901680173;394.675
9029.5;7796.38223682215;394.7086
9030;7796.55543841887;394.7112
9030.5;7796.72862161339;394.7159
9031;7796.90178642727;394.7256
9031.5;7797.07493288204;394.746
9032;7797.24806099926;394.7636
9032.5;7797.42117080049;394.7657
9033;7797.5942623073;394.7693
9033.5;7797.76733554127;394.8045
9034;7797.94039052399;394.8249
9034.5;7798.11342727705;394.8291
9035;7798.28644582205;394.8249
9035.5;7798.4594461806;394.8423
9036;7798.63242837431;394.8524
9036.5;7798.80539242482;394.8573
9037;7798.97833835375;394.8643
9037.5;7799.15126618276;394.8694
9038;7799.32417593348;394.8695
9038.5;7799.49706762759;394.9063
9039;7799.66994128673;394.8849
9039.5;7799.84279693258;394.9063
9040;7800.01563458683;394.9241
9040.5;7800.18845427117;394.9182
9041;7800.36125600729;394.9333
9041.5;7800.53403981689;394.9405
9042;7800.70680572169;394.951
9042.5;7800.87955374341;394.9596
9043;7801.05228390378;394.9727
9043.5;7801.22499622455;394.9711
9044;7801.39769072744;394.9753
9044.5;7801.57036743421;394.9918
9045;7801.74302636663;395.0062
9045.5;7801.91566754646;395.022
9046;7802.08829099549;395.0286
9046.5;7802.26089673549;395.0275
9047;7802.43348478825;395.0384
9047.5;7802.60605517559;395.0397
9048;7802.7786079193;395.0516
9048.5;7802.95114304122;395.0693
9049;7803.12366056314;395.0712
9049.5;7803.29616050691;395.0831
9050;7803.46864289437;395.0844
9050.5;7803.64110774738;395.1022
9051;7803.81355508778;395.1094
9051.5;7803.98598493745;395.1298
9052;7804.15839731824;395.1362
9052.5;7804.33079225205;395.1429
9053;7804.50316976076;395.158
9053.5;7804.67552986626;395.1753
9054;7804.84787259047;395.1751
9054.5;7805.02019795529;395.1856
9055;7805.19250598264;395.196
9055.5;7805.36479669446;395.204
9056;7805.53707011268;395.2103
9056.5;7805.70932625924;395.2158
9057;7805.8815651561;395.204
9057.5;7806.0537868252;395.2402
9058;7806.22599128854;395.2493
9058.5;7806.39817856807;395.2566
9059;7806.57034868579;395.2724
9059.5;7806.74250166367;395.2875
9060;7806.91463752373;395.2848
9060.5;7807.08675628799;395.3023
9061;7807.25885797843;395.3078
9061.5;7807.4309426171;395.3335
9062;7807.60301022603;395.3501
9062.5;7807.77506082726;395.3216
9063;7807.94709444282;395.3597
9063.5;7808.1191110948;395.3604
9064;7808.29111080523;395.3683
9064.5;7808.46309359619;395.3794
